1780957238.5966, 0.007070,False
1780957238.6013, 0.005228,False
1780957238.6062, 0.003252,False
1780957238.6109, 0.001292,False
1780957238.6155, 0.009592,False
1780957238.6222, 0.007720,False
1780957238.6273, 0.005411,False
1780957238.8458, 0.003516,False
1780957238.8507, 0.001705,False
1780957238.8563, 0.009466,False
1780957238.8611, 0.007701,False
1780957238.8658, 0.005929,False
1780957238.8712, 0.003604,False
1780957238.8760, 0.001697,False
1780957238.8803, 0.009644,False
1780957239.0887, 0.008389,False
1780957239.0942, 0.006707,False
1780957239.0990, 0.004951,False
1780957239.1036, 0.003111,False
1780957239.1082, 0.000808,False
1780957239.1129, 0.008766,False
1780957239.1175, 0.006671,False
1780957239.1218, 0.004415,False
1780957239.3496, 0.002658,False
1780957239.3545, 0.000702,False
1780957239.3599, 0.008810,False
1780957239.3649, 0.006893,False
1780957239.3701, 0.005262,False
1780957239.3749, 0.003180,False
1780957239.3795, 0.001093,False
1780957239.3842, 0.008790,False
1780957239.6118, 0.006843,False
1780957239.6166, 0.004838,False
1780957239.6214, 0.002979,False
1780957239.6260, 0.001149,False
1780957239.6302, 0.000138,False
1780957239.6374, 0.006956,False
1780957239.6416, 0.000202,False
1780957239.6482, 0.003161,False
1780957239.8626, 0.001392,False
1780957239.8681, 0.009357,False
1780957239.8737, 0.007982,False
1780957239.8782, 0.006298,False
1780957239.8827, 0.004468,False
1780957239.8887, 0.002354,False
1780957239.8936, 0.000312,False
1780957239.8978, 0.008752,False
1780957240.1226, 0.006394,False
1780957240.1281, 0.005038,False
1780957240.1327, 0.003150,False
1780957240.1373, 0.001375,False
1780957240.1419, 0.009437,False
1780957240.1466, 0.007677,False
1780957240.1511, 0.005383,False
1780957240.1555, 0.003517,False
1780957240.3838, 0.001820,False
1780957240.3889, 0.009697,False
1780957240.3936, 0.007908,False
1780957240.3980, 0.006390,False
1780957240.4028, 0.004663,False
1780957240.4073, 0.002844,False
1780957240.4118, 0.001194,False
1780957240.4161, 0.009431,False
1780957240.6415, 0.007708,False
1780957240.6474, 0.005811,False
1780957240.6525, 0.003538,False
1780957240.6574, 0.001571,False
1780957240.6622, 0.010049,False
1780957240.6670, 0.008093,False
1780957240.6725, 0.005825,False
1780957240.6770, 0.004050,False
1780957240.8892, 0.002446,False
1780957240.8954, 0.000211,False
1780957240.9001, 0.008437,False
1780957240.9049, 0.006685,False
1780957240.9096, 0.004817,False
1780957240.9139, 0.002826,False
1780957240.9189, 0.001060,False
1780957240.9236, 0.009450,False
1780957241.1532, 0.007917,False
1780957241.1587, 0.000064,False
1780957241.1658, 0.005016,False
1780957241.1707, 0.003242,False
1780957241.1758, 0.001387,False
1780957241.1808, 0.004307,False
1780957241.1879, 0.007827,False
1780957241.1929, 0.005887,False
1780957241.1975, 0.003514,False
1780957241.4190, 0.001612,False
1780957241.4243, 0.010100,False
1780957241.4288, 0.007959,False
1780957241.4336, 0.006203,False
1780957241.4381, 0.004482,False
1780957241.4424, 0.002885,False
1780957241.4466, 0.001251,False
1780957241.4509, 0.009582,False
1780957241.6937, 0.007545,False
1780957241.6984, 0.005294,False
1780957241.7049, 0.003224,False
1780957241.7095, 0.001758,False
1780957241.7141, 0.009865,False
1780957241.7191, 0.007898,False
1780957241.7239, 0.006230,False
1780957241.7284, 0.004967,False
1780957241.9386, 0.003158,False
1780957241.9438, 0.001677,False
1780957241.9482, 0.000249,False
1780957241.9532, 0.008871,False
1780957241.9578, 0.007550,False
1780957241.9622, 0.005553,False
1780957241.9666, 0.003606,False
1780957241.9717, 0.001731,False
1780957242.1914, 0.010130,False
1780957242.1960, 0.008442,False
1780957242.2008, 0.006562,False
1780957242.2053, 0.005041,False
1780957242.2098, 0.003350,False
1780957242.2148, 0.001556,False
1780957242.2194, 0.009772,False
1780957242.2240, 0.007893,False
1780957242.4537, 0.006277,False
1780957242.4585, 0.004261,False
1780957242.4642, 0.002357,False
1780957242.4694, 0.000452,False
1780957242.4738, 0.008740,False
1780957242.4779, 0.000045,False
1780957242.4843, 0.005222,False
1780957242.4886, 0.003882,False
1780957242.4929, 0.001923,False
1780957242.7096, 0.000351,False
1780957242.7144, 0.008770,False
1780957242.7194, 0.007123,False
1780957242.7240, 0.005422,False
1780957242.7284, 0.003917,False
1780957242.7330, 0.002167,False
1780957242.7378, 0.000587,False
1780957242.9559, 0.009026,False
1780957242.9629, 0.007425,False
1780957242.9695, 0.005857,False
1780957242.9751, 0.004096,False
1780957242.9805, 0.002463,False
1780957242.9871, 0.000786,False
1780957242.9918, 0.009230,False
1780957242.9964, 0.007408,False
1780957243.2164, 0.005861,False
1780957243.2239, 0.004551,False
1780957243.2298, 0.002961,False
1780957243.2350, 0.001067,False
1780957243.2401, 0.009209,False
1780957243.2470, 0.007999,False
1780957243.2537, 0.006185,False
1780957243.2586, 0.004033,False
